UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type
6629,L06629,L,300.78709301324415,310.5437642897118,1464.7680263413881,36.004010649521206,407.93497048127983,1,Tool Wear Failure
6630,M06630,M,296.85256793016725,309.595932378823,1846.3338916981922,32.99751033758401,66.23235227710713,0,No Failure
6631,L06631,L,297.4631662925634,307.6819206919264,1577.0461530645116,27.488799424307025,7.490705284792322,0,No Failure
6632,L06632,L,298.13207332602695,309.34061053691033,1619.0728516722127,26.505983573922684,37.467121348281765,0,No Failure
6633,M06633,M,299.89919747595883,310.1135806644938,1530.0931714128524,26.21400262549793,60.74853078586612,0,No Failure
6634,L06634,L,299.9303443014373,308.28352986905526,1675.7211152901027,43.304153000248796,96.79892637233104,0,No Failure
6635,M06635,M,297.63827177760413,308.46310330045713,1828.9092957308096,46.193665519362504,17.819934791680836,0,No Failure
6636,L06636,L,295.0827810912406,304.09908512403587,1095.020794745004,31.55387594053498,78.1678909505483,0,No Failure
6637,H06637,H,298.592367888592,308.4558886815331,1733.2720057390084,28.78546819800094,71.34775204020296,0,No Failure
6638,L06638,L,296.26336772534324,306.7214717481834,1816.1830283528507,38.059893816692416,195.689198242919,0,No Failure
6639,L06639,L,295.12012759071956,302.2080004903896,1628.6406403485762,41.13994543900157,38.89226653305392,0,No Failure
6640,L06640,L,295.5722568785326,303.158003692695,1417.3489176090204,42.79188551822376,64.47168116972676,0,No Failure
6641,M06641,M,298.75276201569113,310.1169507744375,1332.1975500914982,30.556062445903592,53.13865488670204,0,No Failure
6642,M06642,M,300.82207472186565,309.82645505196723,1962.2789316635478,38.50305317252893,108.03253645070983,0,No Failure
6643,L06643,L,298.1777890324725,307.25330604880924,1376.5364249885204,55.79476021156048,195.37652100724284,1,Overstrain Failure
6644,M06644,M,298.522761309292,308.7724189053482,1810.9131336903858,28.25820180359564,121.59205385412854,0,No Failure
6645,L06645,L,300.46578987775587,309.88728098207304,1608.8186804785057,39.879589991685776,67.5626526422137,0,No Failure
6646,L06646,L,295.0110901818329,305.6374727542971,1905.6174635184575,45.15481123918266,109.68919798980522,0,No Failure
6647,M06647,M,299.14035284320056,309.06367016010097,1481.735952539241,30.520264863080346,42.00853127912812,0,No Failure
6648,M06648,M,298.07682043136236,308.37472485663307,1250.5607403954918,46.26480403359503,16.804967099473295,0,No Failure
6649,M06649,M,299.23211491766415,308.1793273323008,1539.1892329022323,26.817823571435163,41.6067569822882,0,No Failure
6650,M06650,M,297.13303218319237,307.42342441811377,1272.2799385244552,46.496137482299986,63.334311036151334,0,No Failure
6651,L06651,L,296.4641254191471,308.1217590494002,2018.7969532455222,40.60226449385515,62.478727525461814,0,No Failure
6652,M06652,M,298.38101780857124,307.52939548439997,1651.669031577701,26.018374985886403,144.49211535322894,0,No Failure
6653,L06653,L,301.39838264666895,312.77136009707715,1678.3187895692542,47.02602670982382,297.4625718089007,1,Tool Wear Failure
6654,L06654,L,299.82182020908294,309.744479731599,1678.4335117465716,31.23827197238638,53.199922803704226,0,No Failure
6655,L06655,L,297.08461445963985,308.18633694360676,1414.4393702642374,38.64149110715008,9.764879262747662,0,No Failure
6656,L06656,L,295.41805592803746,305.61121290556713,1515.126932691692,46.45276388449651,3.6702892878398283,0,No Failure
6657,L06657,L,294.73586543260444,304.68574905245754,1558.588378402807,30.55449754376763,0.4277451610809936,0,No Failure
6658,L06658,L,300.732198903701,311.25679342681553,1887.3392014911085,34.902973632725974,300.48165548313943,1,Tool Wear Failure
6659,L06659,L,296.18983542372837,308.0102317671817,1331.3334405141877,51.397807495302985,586.8460218442552,1,Tool Wear Failure
6660,L06660,L,297.4489731740102,307.8031191153328,1408.1649085669644,19.534021470511455,5.697138291454097,0,No Failure
6661,L06661,L,300.74242225215517,311.46021849851775,1473.7264526536753,54.31417212751298,47.89714811126193,1,Heat Dissipation Failure
6662,L06662,L,294.87219708904206,304.319469718677,1418.015154021462,25.57138371166092,119.52145711457406,0,No Failure
6663,L06663,L,301.08452901895015,313.4408587299427,1277.214486705003,33.198273442195905,21.293891974713613,0,No Failure
6664,M06664,M,297.592719092215,308.55322475860953,1053.846479487811,42.985651098850944,97.46778792295962,0,No Failure
6665,M06665,M,295.80283336952255,305.91939605956003,1211.2467873051478,46.1833043107829,181.43497943144556,0,No Failure
6666,M06666,M,297.6052981457022,307.42131763732016,1735.856066911861,43.14096056707126,210.87400319596463,1,Tool Wear Failure
6667,L06667,L,296.65480643719707,308.1216688411067,1537.3263510544257,40.64123588349888,132.36560039044326,0,No Failure
6668,M06668,M,298.98163959781147,308.07233348224355,1688.6121276843546,35.82263141153556,9.212511656822125,1,Random Failure
6669,L06669,L,296.80373513222446,304.12942260781745,1434.3553122536307,55.7360688833904,46.258336756738046,0,No Failure
6670,L06670,L,294.27671557816194,304.3853149772986,1521.1684161155445,47.87637502032588,369.5424352850518,0,No Failure
6671,L06671,L,297.658874931182,309.44388179085354,1828.039139921928,51.890780847617194,23.125839289958552,0,No Failure
6672,M06672,M,295.3869098954269,307.77387311220394,1817.2031631943748,35.96906772160635,65.34009892942095,0,No Failure
6673,L06673,L,298.50863976797666,308.34769885282583,1707.6956033737947,16.95772734027737,43.92698163001548,0,No Failure
6674,L06674,L,295.7257393354334,305.79112083134606,1575.0935092611721,50.33970229903704,24.849771982482267,0,No Failure
6675,L06675,L,297.1239743936558,307.90327004242977,1631.6719183595787,43.72364266178575,42.21462714742243,0,No Failure
6676,M06676,M,298.4651756084287,308.06865148013304,1605.2554469471188,41.99312718026931,22.693713620282786,0,No Failure
6677,M06677,M,297.67508254993146,308.44969147251817,1508.8700258978165,34.513272909939985,226.54434644128432,0,No Failure
6678,L06678,L,298.6008605660021,308.4727579393997,1466.2964931673366,36.69925769051023,20.703309766239027,0,No Failure
6679,L06679,L,299.4605743314355,310.9776267172208,1740.0405725924918,34.197474001406384,105.51109158977273,0,No Failure
6680,L06680,L,295.7841326005374,306.86860337018413,1306.4939804829228,40.62032327124259,308.0990226309027,1,Tool Wear Failure
6681,M06681,M,297.97120491875063,309.18654666720425,1805.4833391106815,28.847295611855245,329.4105636377063,1,Tool Wear Failure
6682,L06682,L,291.4409924049838,301.13301593778067,1489.4131047501169,47.77323047857298,99.07412032298339,0,No Failure
6683,M06683,M,298.59466660336506,311.48355758411844,1303.1902066077055,60.47519199760622,34.12138939870529,0,No Failure
6684,L06684,L,297.49837173925033,308.22423965281956,1440.9909790149975,34.21140362229413,30.76737210639446,0,No Failure
6685,M06685,M,296.13310047304407,306.5040415532743,1382.0186658445346,24.28987794504731,148.63261492219735,0,No Failure
6686,L06686,L,298.7314388445931,307.5900243737426,1435.5815886677797,39.15290997368817,426.3872159975471,0,No Failure
6687,L06687,L,300.44539515437015,310.2997874241473,1432.3041340993914,43.312776665514214,8.723253590713423,1,Heat Dissipation Failure
6688,L06688,L,297.14796450480213,307.3195341458561,1425.1785274924225,44.68894132622179,168.2770010212192,0,No Failure
6689,L06689,L,296.2103710195166,305.02885507488014,1483.5832976825275,56.147029545277384,14.173014504839317,0,No Failure
6690,L06690,L,298.43005052487746,307.9915748062238,1527.1861415614496,48.30355531328952,38.24128119832541,0,No Failure
6691,M06691,M,295.4287866667073,305.18008663955277,1675.7600325879475,22.10852842256291,90.30406656242043,0,No Failure
6692,L06692,L,296.77923725892896,306.8631182503138,1494.879993084713,27.84734488132809,38.09355097804769,0,No Failure
6693,M06693,M,300.54480432330104,307.9007438382386,1597.2555306283275,44.21436823182156,113.46141065636235,0,No Failure
6694,M06694,M,298.2243584596246,308.02145264856824,1540.1503642503028,35.64209324927093,58.30964562278263,0,No Failure
6695,L06695,L,294.3410660721077,303.7750467974878,1635.7261321493875,55.275816780577856,26.711182584746346,0,No Failure
6696,M06696,M,294.5060167054412,304.47469048100385,1547.1688884002956,30.82678711169805,81.7565251259564,0,No Failure
6697,M06697,M,298.42417138529356,309.97708623456396,1422.8248556856672,49.7482782325074,2.624688053959545,0,No Failure
6698,L06698,L,299.8247811518354,312.9033743900172,1374.166802281543,33.69607838220297,145.93281541508512,0,No Failure
6699,M06699,M,294.8647570827477,305.8823228822146,1576.4941670118055,42.78406608632465,79.78489756886675,0,No Failure
6700,L06700,L,298.99942521499304,307.1477919568935,1767.1167632391844,31.915579171995653,316.6370907079224,1,Tool Wear Failure
6701,L06701,L,300.76068701497945,310.24257658723064,1497.7179543771545,45.741829989417226,11.71419181437455,0,No Failure
6702,M06702,M,301.8757179759173,312.76966293916394,1413.1351468686032,50.86493171286559,142.32880813525503,1,Heat Dissipation Failure
6703,L06703,L,298.7624455197198,309.4873812643633,1492.8685979238076,42.69236227962075,38.6676257872903,0,No Failure
6704,L06704,L,299.113605189105,310.5945937922846,1438.1419641951836,59.20405139773055,50.44095730703318,0,No Failure
6705,L06705,L,293.8336311447437,303.6876046533078,1419.2103929232337,32.98725090730492,46.27341025985301,0,No Failure
6706,M06706,M,302.299505095992,311.75425472944374,1279.9634915370048,41.14674640661705,47.86572051093368,1,Heat Dissipation Failure
6707,H06707,H,296.9490195738078,309.57765557968185,1494.9775942732433,48.60311852728024,60.86716077876945,0,No Failure
6708,L06708,L,296.2330576831499,306.32106358820437,1581.0748436841193,30.700714794090718,2.292687875218287,0,No Failure
6709,M06709,M,297.5895877311208,306.0645761670891,1344.8145846143893,40.79100717305744,202.57913264149477,0,No Failure
6710,H06710,H,301.12334682837087,313.33604731392023,1381.3136827769738,46.79047770245439,230.61702765343125,1,Tool Wear Failure
6711,L06711,L,302.5160920950871,310.2719488579954,1368.8124843882633,49.434122605771904,4.358897107327128,1,Heat Dissipation Failure
6712,L06712,L,298.3508173589517,303.1082495252188,1290.168640508616,51.55417710962209,161.58133630771945,0,No Failure
6713,M06713,M,300.09616834520733,311.2502484822637,1367.4623358174795,31.505443202890355,8.10187377955362,1,Heat Dissipation Failure
6714,M06714,M,298.18640809737104,309.55245955390797,1503.3243423115055,43.04393619942152,178.12326985011697,0,No Failure
6715,M06715,M,296.02440905396367,306.64542846688073,1298.1690353761603,27.06033671728484,102.52427686900674,0,No Failure
6716,L06716,L,301.0534873415766,309.09980321558857,1514.1386355835548,32.947989112663954,39.50550898102697,0,No Failure
6717,L06717,L,296.8557450392872,306.76744025642375,1412.6684041118476,38.43409250784035,102.77429126657142,0,No Failure
6718,L06718,L,301.1710615467438,310.753808686413,1372.233516853521,51.5759550119959,76.30508022806467,1,Heat Dissipation Failure
6719,L06719,L,300.6970826595382,309.8911491431996,1606.4335407757026,45.433314903543824,109.07223262642546,0,No Failure
6720,L06720,L,299.32807252791446,311.44617667412837,1424.0254789672172,40.56970729369218,69.66706490800746,0,No Failure
6721,M06721,M,301.75794951250873,310.1879504245612,1454.5265138140703,44.64310740693778,160.0833190743577,0,No Failure
6722,L06722,L,302.5646920663715,313.0388487460311,1771.5326210330388,45.36640278326637,5.003231376024421,1,Heat Dissipation Failure
6723,M06723,M,297.7495132740714,309.54058374956526,1373.8340248700645,43.849162960266014,45.57869257869073,0,No Failure
6724,L06724,L,296.48241176316714,307.05457405114566,1819.5613063833107,34.436482755950195,88.49097044355605,0,No Failure
6725,L06725,L,294.3714603254871,306.23313788423013,1476.441050560858,30.631804709463665,95.83077437073702,1,Random Failure
6726,L06726,L,302.58936451086055,313.43493659450394,1335.0910603260565,37.94379510070124,20.064404154578785,1,Heat Dissipation Failure
6727,L06727,L,297.2206359821631,307.8646604879012,1439.4770624475802,32.25520431349658,8.364938585620264,0,No Failure
6728,L06728,L,300.3700737142035,310.9203260174517,1551.131340757391,46.364144180707235,2.2897942429657316,0,No Failure
6729,H06729,H,296.61748926498103,307.5376541649563,1763.73254206944,55.413692960650366,57.537396383515755,0,No Failure
6730,M06730,M,301.1765312818241,310.5982226357057,1682.0292881753962,45.78949582317291,43.314005803355236,1,Heat Dissipation Failure
6731,L06731,L,296.69976481636917,304.74695403856,1550.2584981755424,22.122919455204794,90.59961560329423,0,No Failure
6732,L06732,L,295.71656173276534,307.1476268499603,1764.7101074809998,33.856488812318,64.47116935897569,0,No Failure
6733,H06733,H,297.6829871380925,309.4256005888512,1201.5300573173597,40.35094619163949,54.106660911127896,0,No Failure
6734,L06734,L,297.03644859807673,307.4144168144358,1583.5248663397317,25.86507968556696,200.1837839686208,1,Tool Wear Failure
6735,L06735,L,299.29259957092245,308.47003614147087,1594.3721929839703,40.481029169194635,104.93084223661661,0,No Failure
6736,L06736,L,297.997210145615,305.6606344708205,1596.5601444369117,44.849114385084185,112.18423919923197,0,No Failure
6737,H06737,H,299.3554047891039,309.48411543898897,1250.0998959382243,54.21632021802695,51.94647993798299,0,No Failure
6738,L06738,L,297.51795705382943,305.4945315367525,1356.4676063790496,58.30250903488627,161.9876466454371,0,No Failure
6739,L06739,L,296.76978525796244,304.53630400400556,1508.9511361071195,28.290504316483997,17.81761497182428,0,No Failure
6740,H06740,H,296.9328789042079,306.9017816121843,1738.682116839593,39.00761626782399,55.52990043875767,0,No Failure
6741,L06741,L,302.18987759606205,311.04422334428,1882.2069240821768,39.133453863314486,5.2188703583779565,1,Heat Dissipation Failure
6742,L06742,L,298.5503418644539,309.06830619870107,1419.6667593910922,33.06130112671316,13.24748953634803,0,No Failure
6743,L06743,L,294.13247558109396,303.89353217725113,1303.9444701995824,41.1535252321306,9.184484723637354,0,No Failure
6744,M06744,M,297.05958197309184,306.1496301237579,1685.0660255510243,39.37170542541604,62.89772147262907,0,No Failure
6745,L06745,L,298.29373206495177,305.7363594438583,2007.5565430262482,46.289614870299495,129.07010154659554,0,No Failure
6746,H06746,H,301.79079936250076,310.51146717375525,1737.2744555509023,53.69544087758218,40.4977984160782,0,No Failure
6747,M06747,M,300.1573974317798,308.9331926967032,1404.570152587871,41.489668576878344,2.912926930593058,0,No Failure
6748,L06748,L,296.2565643270362,304.4186028167637,2051.802275273846,35.284203679717166,132.65576930748142,0,No Failure
6749,H06749,H,302.93671150714493,312.44314506428134,1661.9431719500762,29.945586768999426,25.10765844819523,0,No Failure
6750,L06750,L,298.03767927039706,306.3168012836351,1396.9713308030093,60.53333490414546,138.5169173621339,0,No Failure
6751,L06751,L,300.59265962214994,310.34704550121313,1885.6203784243517,49.211549814481394,0.7972347841091303,0,No Failure
6752,L06752,L,295.7899830052002,306.1505998257032,1382.810468216188,44.15511768009341,40.44209091818489,0,No Failure
6753,L06753,L,293.3036738094982,302.0644188779144,1427.4388286039134,38.515172298238404,104.84943360171037,0,No Failure
6754,L06754,L,295.2831370192633,305.9212499633912,1669.0831134457635,56.24043038172791,221.30413071764283,1,Tool Wear Failure
6755,L06755,L,291.59933304760864,299.55729624073706,1534.3344765024565,38.578546885103385,151.51816839777368,0,No Failure
6756,L06756,L,302.32417865450583,310.6559125569114,1545.4353787684547,23.100192836534397,64.49174870848805,0,No Failure
6757,M06757,M,298.52906583777286,308.35923989133573,1545.7373862445536,42.812313417904896,136.90894518662802,0,No Failure
6758,L06758,L,296.250711963104,307.2812736009369,1738.6262507085198,27.928772946787095,83.28941157289528,0,No Failure
6759,H06759,H,299.00524805996025,310.3063473721941,1122.036758299706,42.849543999478314,181.3065309554995,0,No Failure
